row_id,Category,Order Date,Segment,Sales Target
2257,Office Supplies,2019-04-17,Corporate,25
2258,Furniture,2019-04-17,Corporate,8
2259,Furniture,2019-04-18,Consumer,283
2260,Furniture,2019-04-18,Corporate,82
2261,Technology,2019-04-18,Home Office,40
2262,Office Supplies,2019-04-18,Home Office,29
2263,Furniture,2019-04-18,Home Office,20
2264,Office Supplies,2019-04-19,Corporate,1663
2265,Furniture,2019-04-19,Corporate,482
2266,Office Supplies,2019-04-19,Home Office,221
2267,Office Supplies,2019-04-19,Consumer,214
2268,Technology,2019-04-19,Consumer,28
2269,Office Supplies,2019-04-20,Consumer,782
2270,Office Supplies,2019-04-20,Home Office,398
2271,Furniture,2019-04-20,Home Office,224
2272,Technology,2019-04-20,Consumer,62
2273,Office Supplies,2019-04-22,Corporate,188
2274,Office Supplies,2019-04-22,Consumer,83
2275,Furniture,2019-04-23,Home Office,1493
2276,Office Supplies,2019-04-23,Home Office,332
2277,Office Supplies,2019-04-23,Consumer,34
2278,Furniture,2019-04-23,Consumer,27
2279,Office Supplies,2019-04-24,Consumer,343
2280,Office Supplies,2019-04-24,Corporate,291
2281,Technology,2019-04-24,Corporate,107
2282,Furniture,2019-04-25,Home Office,1206
2283,Technology,2019-04-25,Home Office,225
2284,Office Supplies,2019-04-25,Home Office,17
2285,Office Supplies,2019-04-25,Consumer,4
2286,Technology,2019-04-26,Consumer,87
2287,Office Supplies,2019-04-26,Consumer,24
2288,Furniture,2019-04-27,Home Office,387
2289,Technology,2019-04-29,Corporate,399
2290,Furniture,2019-04-29,Corporate,40
2291,Office Supplies,2019-04-29,Home Office,27
2292,Furniture,2019-04-29,Consumer,27
2293,Office Supplies,2019-04-29,Corporate,14
2294,Furniture,2019-05-01,Corporate,113
2295,Furniture,2019-05-01,Home Office,24
2296,Office Supplies,2019-05-01,Consumer,8
2297,Furniture,2019-05-02,Consumer,408
2298,Office Supplies,2019-05-02,Consumer,162
2299,Furniture,2019-05-03,Consumer,487
2300,Furniture,2019-05-03,Corporate,207
2301,Office Supplies,2019-05-03,Consumer,194
2302,Office Supplies,2019-05-03,Corporate,114
2303,Technology,2019-05-04,Consumer,853
2304,Office Supplies,2019-05-04,Consumer,232
2305,Furniture,2019-05-04,Consumer,46
2306,Furniture,2019-05-06,Corporate,1804
2307,Technology,2019-05-06,Home Office,453
2308,Furniture,2019-05-06,Consumer,332
2309,Office Supplies,2019-05-06,Home Office,89
2310,Office Supplies,2019-05-06,Consumer,81
2311,Office Supplies,2019-05-06,Corporate,19
2312,Office Supplies,2019-05-07,Home Office,113
2313,Furniture,2019-05-07,Home Office,55
2314,Furniture,2019-05-07,Consumer,39
2315,Technology,2019-05-07,Consumer,26
2316,Office Supplies,2019-05-07,Consumer,3
2317,Technology,2019-05-08,Consumer,4452
2318,Furniture,2019-05-08,Consumer,547
2319,Office Supplies,2019-05-08,Consumer,143
2320,Office Supplies,2019-05-09,Consumer,1038
2321,Furniture,2019-05-09,Corporate,208
2322,Technology,2019-05-09,Consumer,55
2323,Office Supplies,2019-05-10,Corporate,1035
2324,Technology,2019-05-10,Consumer,105
2325,Office Supplies,2019-05-10,Consumer,105
2326,Office Supplies,2019-05-10,Home Office,9
2327,Technology,2019-05-11,Home Office,737
2328,Office Supplies,2019-05-11,Consumer,21
2329,Office Supplies,2019-05-12,Consumer,5
2330,Technology,2019-05-13,Corporate,556
2331,Technology,2019-05-13,Consumer,126
2332,Office Supplies,2019-05-13,Corporate,96
2333,Office Supplies,2019-05-13,Consumer,58
2334,Furniture,2019-05-13,Corporate,10
2335,Technology,2019-05-15,Corporate,209
2336,Office Supplies,2019-05-15,Corporate,123
2337,Furniture,2019-05-15,Consumer,80
2338,Furniture,2019-05-15,Corporate,28
2339,Office Supplies,2019-05-16,Home Office,563
2340,Office Supplies,2019-05-16,Consumer,39
2341,Office Supplies,2019-05-17,Consumer,586
2342,Furniture,2019-05-17,Consumer,286
2343,Furniture,2019-05-18,Consumer,180
2344,Office Supplies,2019-05-18,Consumer,127
2345,Office Supplies,2019-05-18,Corporate,28
2346,Office Supplies,2019-05-19,Consumer,114
2347,Office Supplies,2019-05-20,Consumer,775
2348,Furniture,2019-05-20,Consumer,610
2349,Office Supplies,2019-05-20,Corporate,103
2350,Technology,2019-05-21,Consumer,1187
2351,Furniture,2019-05-21,Home Office,892
2352,Office Supplies,2019-05-21,Home Office,62
2353,Office Supplies,2019-05-21,Consumer,3
2354,Technology,2019-05-22,Corporate,2468
2355,Office Supplies,2019-05-22,Corporate,174
2356,Technology,2019-05-22,Consumer,113
2357,Technology,2019-05-23,Consumer,733
2358,Office Supplies,2019-05-23,Consumer,634
2359,Technology,2019-05-23,Corporate,202
2360,Furniture,2019-05-23,Consumer,192
2361,Technology,2019-05-24,Consumer,9347
2362,Furniture,2019-05-24,Consumer,33
2363,Office Supplies,2019-05-24,Consumer,18
2364,Office Supplies,2019-05-24,Home Office,5
2365,Office Supplies,2019-05-25,Home Office,294
2366,Office Supplies,2019-05-26,Home Office,1351
2367,Furniture,2019-05-26,Home Office,27
2368,Furniture,2019-05-27,Consumer,904
2369,Technology,2019-05-27,Consumer,634
2370,Office Supplies,2019-05-27,Corporate,203
2371,Office Supplies,2019-05-27,Consumer,104
2372,Technology,2019-05-27,Corporate,50
2373,Furniture,2019-05-28,Corporate,3435
2374,Office Supplies,2019-05-28,Consumer,1180
2375,Office Supplies,2019-05-28,Corporate,431
2376,Furniture,2019-05-28,Consumer,28
2377,Technology,2019-05-29,Consumer,718
2378,Office Supplies,2019-05-29,Consumer,706
2379,Furniture,2019-05-29,Corporate,406
2380,Technology,2019-05-29,Home Office,301
2381,Office Supplies,2019-05-29,Corporate,110
2382,Technology,2019-05-30,Consumer,833
2383,Furniture,2019-05-30,Consumer,49
2384,Office Supplies,2019-05-30,Consumer,41
2385,Furniture,2019-05-31,Corporate,3115
2386,Technology,2019-05-31,Corporate,2990
2387,Office Supplies,2019-05-31,Home Office,1160
2388,Technology,2019-05-31,Consumer,331
2389,Office Supplies,2019-05-31,Corporate,139
2390,Technology,2019-05-31,Home Office,131
2391,Office Supplies,2019-05-31,Consumer,122
2392,Furniture,2019-05-31,Home Office,52
2393,Furniture,2019-06-01,Consumer,205
2394,Technology,2019-06-01,Consumer,173
2395,Office Supplies,2019-06-01,Consumer,40
2396,Office Supplies,2019-06-03,Corporate,140
2397,Furniture,2019-06-04,Corporate,77
2398,Technology,2019-06-05,Consumer,1423
2399,Furniture,2019-06-05,Consumer,794
2400,Office Supplies,2019-06-05,Consumer,114
2401,Office Supplies,2019-06-06,Consumer,434
2402,Office Supplies,2019-06-06,Home Office,144
2403,Office Supplies,2019-06-06,Corporate,58
2404,Technology,2019-06-07,Home Office,3281
2405,Office Supplies,2019-06-07,Consumer,820
2406,Technology,2019-06-07,Consumer,773
2407,Furniture,2019-06-07,Consumer,494
2408,Office Supplies,2019-06-07,Home Office,110
2409,Office Supplies,2019-06-07,Corporate,93
2410,Office Supplies,2019-06-08,Home Office,52
2411,Technology,2019-06-10,Consumer,838
2412,Furniture,2019-06-10,Home Office,755
2413,Furniture,2019-06-10,Consumer,113
2414,Furniture,2019-06-11,Consumer,1443
2415,Office Supplies,2019-06-11,Consumer,81
2416,Furniture,2019-06-12,Consumer,894
2417,Technology,2019-06-12,Consumer,605
2418,Office Supplies,2019-06-12,Consumer,73
2419,Furniture,2019-06-12,Corporate,14
2420,Office Supplies,2019-06-12,Corporate,10
2421,Technology,2019-06-13,Home Office,968
2422,Office Supplies,2019-06-13,Consumer,552
2423,Office Supplies,2019-06-13,Corporate,478
2424,Office Supplies,2019-06-13,Home Office,417
2425,Furniture,2019-06-13,Home Office,379
2426,Technology,2019-06-13,Consumer,67
2427,Furniture,2019-06-13,Consumer,48
2428,Technology,2019-06-14,Home Office,416
2429,Office Supplies,2019-06-14,Consumer,57
2430,Furniture,2019-06-15,Corporate,2856
2431,Furniture,2019-06-15,Home Office,650
2432,Office Supplies,2019-06-15,Consumer,42
2433,Technology,2019-06-15,Home Office,25
2434,Technology,2019-06-15,Consumer,16
2435,Office Supplies,2019-06-15,Home Office,16
2436,Office Supplies,2019-06-16,Consumer,156
2437,Technology,2019-06-17,Home Office,82
2438,Office Supplies,2019-06-17,Consumer,51
2439,Furniture,2019-06-18,Consumer,1361
2440,Office Supplies,2019-06-18,Consumer,680
2441,Technology,2019-06-18,Corporate,482
2442,Furniture,2019-06-18,Corporate,392
2443,Technology,2019-06-18,Consumer,26
2444,Office Supplies,2019-06-18,Corporate,17
2445,Office Supplies,2019-06-19,Corporate,479
2446,Office Supplies,2019-06-19,Consumer,83
2447,Office Supplies,2019-06-20,Corporate,15
2448,Office Supplies,2019-06-21,Home Office,500
2449,Office Supplies,2019-06-21,Consumer,256
2450,Furniture,2019-06-21,Consumer,178
2451,Technology,2019-06-21,Corporate,100
2452,Technology,2019-06-21,Consumer,69
2453,Furniture,2019-06-21,Corporate,53
2454,Office Supplies,2019-06-21,Corporate,52
2455,Furniture,2019-06-22,Consumer,361
2456,Office Supplies,2019-06-22,Consumer,200
2457,Office Supplies,2019-06-22,Corporate,1
2458,Office Supplies,2019-06-24,Consumer,1387
2459,Technology,2019-06-24,Consumer,742
2460,Technology,2019-06-25,Consumer,4361
2461,Office Supplies,2019-06-25,Consumer,364
2462,Office Supplies,2019-06-25,Corporate,9
2463,Furniture,2019-06-26,Corporate,430
2464,Office Supplies,2019-06-26,Corporate,298
2465,Furniture,2019-06-26,Consumer,113
2466,Office Supplies,2019-06-26,Consumer,59
2467,Office Supplies,2019-06-27,Corporate,838
2468,Office Supplies,2019-06-27,Home Office,592
2469,Technology,2019-06-27,Corporate,166
2470,Technology,2019-06-27,Consumer,140
2471,Furniture,2019-06-27,Corporate,33
2472,Furniture,2019-06-27,Consumer,22
2473,Office Supplies,2019-06-27,Consumer,16
2474,Technology,2019-06-27,Home Office,12
2475,Furniture,2019-06-28,Corporate,534
2476,Technology,2019-06-28,Consumer,210
2477,Office Supplies,2019-06-28,Corporate,32
2478,Technology,2019-06-29,Consumer,378
2479,Office Supplies,2019-06-29,Consumer,326
2480,Furniture,2019-06-29,Consumer,116
2481,Office Supplies,2019-06-29,Corporate,40
2482,Office Supplies,2019-06-30,Consumer,169
2483,Furniture,2019-07-01,Consumer,1267
2484,Technology,2019-07-01,Home Office,53
2485,Office Supplies,2019-07-01,Consumer,35
2486,Technology,2019-07-02,Home Office,1577
2487,Office Supplies,2019-07-02,Home Office,103
2488,Office Supplies,2019-07-02,Consumer,75
2489,Furniture,2019-07-03,Corporate,789
2490,Office Supplies,2019-07-03,Corporate,44
2491,Office Supplies,2019-07-03,Consumer,8
2492,Office Supplies,2019-07-04,Corporate,889
2493,Office Supplies,2019-07-04,Consumer,18
2494,Furniture,2019-07-05,Consumer,1135
2495,Technology,2019-07-05,Home Office,249
2496,Office Supplies,2019-07-05,Consumer,64
2497,Furniture,2019-07-05,Home Office,24
2498,Technology,2019-07-08,Consumer,2716
2499,Furniture,2019-07-08,Consumer,473
2500,Furniture,2019-07-08,Corporate,289
2501,Office Supplies,2019-07-08,Consumer,104
2502,Office Supplies,2019-07-08,Corporate,68
2503,Technology,2019-07-08,Home Office,62
2504,Office Supplies,2019-07-08,Home Office,24
2505,Technology,2019-07-09,Consumer,829
2506,Technology,2019-07-09,Corporate,795
2507,Furniture,2019-07-09,Consumer,683
2508,Office Supplies,2019-07-09,Consumer,88
2509,Office Supplies,2019-07-09,Corporate,53
2510,Furniture,2019-07-10,Corporate,539
2511,Office Supplies,2019-07-11,Consumer,560
2512,Technology,2019-07-11,Corporate,294
2513,Office Supplies,2019-07-11,Home Office,48
2514,Technology,2019-07-13,Corporate,102
2515,Furniture,2019-07-15,Corporate,591
2516,Technology,2019-07-15,Consumer,543
2517,Office Supplies,2019-07-15,Consumer,409
2518,Technology,2019-07-15,Corporate,400
2519,Office Supplies,2019-07-15,Corporate,104
2520,Furniture,2019-07-15,Consumer,87
2521,Furniture,2019-07-16,Corporate,244
2522,Office Supplies,2019-07-16,Corporate,97
2523,Office Supplies,2019-07-16,Home Office,39
2524,Technology,2019-07-17,Consumer,664
2525,Office Supplies,2019-07-17,Corporate,164
2526,Technology,2019-07-17,Corporate,81
2527,Furniture,2019-07-17,Corporate,9
2528,Office Supplies,2019-07-17,Consumer,6
2529,Office Supplies,2019-07-18,Consumer,854
2530,Technology,2019-07-18,Corporate,519
2531,Technology,2019-07-18,Consumer,422
2532,Office Supplies,2019-07-18,Corporate,255
2533,Furniture,2019-07-18,Consumer,35
2534,Furniture,2019-07-19,Corporate,1539
2535,Office Supplies,2019-07-19,Corporate,822
2536,Office Supplies,2019-07-19,Home Office,345
2537,Technology,2019-07-19,Consumer,74
2538,Furniture,2019-07-20,Consumer,601
2539,Office Supplies,2019-07-20,Consumer,458
2540,Technology,2019-07-20,Home Office,430
2541,Technology,2019-07-21,Consumer,90
2542,Office Supplies,2019-07-22,Corporate,683
2543,Furniture,2019-07-22,Consumer,309
2544,Office Supplies,2019-07-22,Consumer,6
2545,Office Supplies,2019-07-23,Consumer,949
2546,Technology,2019-07-23,Consumer,120
2547,Office Supplies,2019-07-23,Corporate,102
2548,Office Supplies,2019-07-23,Home Office,82
2549,Furniture,2019-07-23,Corporate,29
2550,Furniture,2019-07-23,Consumer,11
2551,Technology,2019-07-24,Corporate,244
2552,Office Supplies,2019-07-24,Consumer,200
2553,Technology,2019-07-24,Consumer,107
2554,Office Supplies,2019-07-24,Corporate,52
2555,Office Supplies,2019-07-24,Home Office,12
2556,Furniture,2019-07-25,Corporate,236
2557,Office Supplies,2019-07-25,Consumer,67
2558,Furniture,2019-07-26,Consumer,3206
2559,Technology,2019-07-26,Consumer,1512
2560,Furniture,2019-07-26,Corporate,494
2561,Technology,2019-07-26,Corporate,409
2562,Office Supplies,2019-07-26,Corporate,305
2563,Office Supplies,2019-07-26,Consumer,187
2564,Office Supplies,2019-07-26,Home Office,60
2565,Office Supplies,2019-07-29,Consumer,1202
2566,Furniture,2019-07-29,Home Office,301
2567,Furniture,2019-07-29,Consumer,186
2568,Office Supplies,2019-07-29,Home Office,133
2569,Office Supplies,2019-07-30,Consumer,786
2570,Office Supplies,2019-07-30,Corporate,84
2571,Office Supplies,2019-07-31,Consumer,1067
2572,Office Supplies,2019-07-31,Corporate,651
2573,Office Supplies,2019-07-31,Home Office,9
2574,Furniture,2019-08-01,Corporate,811
2575,Technology,2019-08-01,Consumer,725
2576,Office Supplies,2019-08-01,Consumer,306
2577,Furniture,2019-08-01,Consumer,240
2578,Technology,2019-08-02,Corporate,1071
2579,Office Supplies,2019-08-02,Corporate,61
2580,Furniture,2019-08-02,Consumer,18
2581,Technology,2019-08-03,Corporate,300
2582,Furniture,2019-08-03,Corporate,124
2583,Office Supplies,2019-08-03,Corporate,11
2584,Technology,2019-08-04,Consumer,147
2585,Office Supplies,2019-08-04,Consumer,77
2586,Technology,2019-08-05,Corporate,314
2587,Furniture,2019-08-05,Home Office,101
2588,Office Supplies,2019-08-05,Home Office,53
2589,Office Supplies,2019-08-05,Corporate,30
2590,Office Supplies,2019-08-05,Consumer,4
2591,Office Supplies,2019-08-06,Corporate,185
2592,Technology,2019-08-07,Consumer,196
2593,Office Supplies,2019-08-07,Corporate,62
2594,Office Supplies,2019-08-07,Consumer,39
2595,Technology,2019-08-08,Corporate,198
2596,Office Supplies,2019-08-09,Home Office,453
2597,Furniture,2019-08-09,Home Office,446
2598,Office Supplies,2019-08-09,Consumer,71
2599,Office Supplies,2019-08-10,Consumer,648
2600,Technology,2019-08-10,Consumer,42
2601,Office Supplies,2019-08-10,Home Office,15
2602,Office Supplies,2019-08-12,Home Office,165
2603,Office Supplies,2019-08-13,Consumer,1454
2604,Technology,2019-08-13,Consumer,1316
2605,Furniture,2019-08-13,Corporate,602
2606,Furniture,2019-08-13,Consumer,190
2607,Furniture,2019-08-13,Home Office,131
2608,Office Supplies,2019-08-13,Home Office,40
2609,Office Supplies,2019-08-14,Consumer,397
2610,Furniture,2019-08-14,Corporate,215
2611,Technology,2019-08-14,Consumer,66
2612,Office Supplies,2019-08-14,Corporate,8
2613,Technology,2019-08-15,Corporate,740
2614,Technology,2019-08-15,Consumer,110
2615,Office Supplies,2019-08-15,Consumer,28
2616,Technology,2019-08-16,Consumer,775
2617,Furniture,2019-08-16,Consumer,484
2618,Office Supplies,2019-08-16,Consumer,183
2619,Technology,2019-08-16,Corporate,66
2620,Office Supplies,2019-08-16,Corporate,3
2621,Furniture,2019-08-17,Corporate,160
2622,Office Supplies,2019-08-17,Consumer,43
2623,Office Supplies,2019-08-18,Consumer,14
2624,Office Supplies,2019-08-19,Corporate,323
2625,Office Supplies,2019-08-19,Consumer,86
2626,Technology,2019-08-19,Corporate,36
2627,Furniture,2019-08-19,Home Office,14
2628,Office Supplies,2019-08-20,Consumer,467
2629,Technology,2019-08-21,Home Office,15
2630,Furniture,2019-08-22,Corporate,2800
2631,Furniture,2019-08-22,Home Office,709
2632,Furniture,2019-08-22,Consumer,567
2633,Technology,2019-08-22,Corporate,371
2634,Office Supplies,2019-08-22,Corporate,98
2635,Office Supplies,2019-08-22,Home Office,37
2636,Office Supplies,2019-08-23,Consumer,293
2637,Furniture,2019-08-23,Home Office,100
2638,Office Supplies,2019-08-23,Corporate,25
2639,Office Supplies,2019-08-24,Corporate,1081
2640,Office Supplies,2019-08-24,Home Office,789
2641,Technology,2019-08-24,Consumer,729
2642,Technology,2019-08-24,Home Office,648
2643,Furniture,2019-08-24,Consumer,506
2644,Office Supplies,2019-08-24,Consumer,216
2645,Furniture,2019-08-24,Home Office,21
2646,Furniture,2019-08-27,Corporate,2602
2647,Technology,2019-08-27,Consumer,745
2648,Furniture,2019-08-27,Consumer,634
2649,Technology,2019-08-27,Corporate,530
2650,Office Supplies,2019-08-27,Consumer,207
2651,Office Supplies,2019-08-27,Corporate,178
2652,Technology,2019-08-27,Home Office,44
2653,Office Supplies,2019-08-28,Consumer,331
2654,Furniture,2019-08-28,Consumer,220
2655,Office Supplies,2019-08-28,Corporate,98
2656,Technology,2019-08-28,Consumer,65
2657,Furniture,2019-08-29,Consumer,147
2658,Technology,2019-08-29,Consumer,92
2659,Office Supplies,2019-08-29,Consumer,41
2660,Office Supplies,2019-08-29,Corporate,17
2661,Furniture,2019-08-30,Corporate,390
2662,Technology,2019-08-30,Home Office,123
2663,Office Supplies,2019-08-30,Home Office,101
2664,Office Supplies,2019-08-30,Corporate,15
2665,Furniture,2019-08-31,Consumer,825
2666,Technology,2019-08-31,Consumer,606
2667,Office Supplies,2019-08-31,Consumer,171
2668,Office Supplies,2019-09-01,Consumer,23
2669,Office Supplies,2019-09-02,Home Office,4622
2670,Technology,2019-09-02,Consumer,495
2671,Office Supplies,2019-09-02,Consumer,427
2672,Furniture,2019-09-02,Consumer,173
2673,Office Supplies,2019-09-02,Corporate,75
2674,Technology,2019-09-02,Corporate,21
2675,Technology,2019-09-02,Home Office,7
2676,Technology,2019-09-03,Consumer,4735
2677,Furniture,2019-09-03,Consumer,1322
2678,Office Supplies,2019-09-03,Consumer,558
2679,Technology,2019-09-03,Home Office,156
2680,Furniture,2019-09-03,Home Office,92
2681,Office Supplies,2019-09-03,Home Office,51
2682,Office Supplies,2019-09-04,Home Office,993
2683,Furniture,2019-09-04,Consumer,598
2684,Technology,2019-09-04,Home Office,253
2685,Office Supplies,2019-09-04,Corporate,161
2686,Office Supplies,2019-09-04,Consumer,139
2687,Furniture,2019-09-04,Home Office,74
2688,Technology,2019-09-05,Consumer,2772
2689,Office Supplies,2019-09-05,Consumer,754
2690,Office Supplies,2019-09-05,Corporate,498
2691,Furniture,2019-09-05,Consumer,127
2692,Furniture,2019-09-06,Consumer,3161
2693,Office Supplies,2019-09-06,Consumer,842
2694,Technology,2019-09-06,Consumer,426
2695,Furniture,2019-09-06,Corporate,425
2696,Office Supplies,2019-09-06,Home Office,225
2697,Technology,2019-09-06,Corporate,169
2698,Office Supplies,2019-09-06,Corporate,48
2699,Furniture,2019-09-07,Consumer,780
2700,Technology,2019-09-07,Corporate,320
2701,Office Supplies,2019-09-07,Consumer,113
2702,Office Supplies,2019-09-07,Corporate,108
2703,Technology,2019-09-07,Consumer,29
2704,Furniture,2019-09-09,Consumer,2721
2705,Office Supplies,2019-09-09,Consumer,551
2706,Office Supplies,2019-09-09,Home Office,316
2707,Furniture,2019-09-09,Home Office,160
2708,Technology,2019-09-09,Consumer,88
2709,Office Supplies,2019-09-09,Corporate,74
2710,Technology,2019-09-09,Corporate,64
2711,Office Supplies,2019-09-10,Consumer,67
2712,Furniture,2019-09-10,Home Office,16
2713,Technology,2019-09-11,Consumer,792
2714,Technology,2019-09-11,Corporate,488
2715,Office Supplies,2019-09-11,Consumer,428
2716,Furniture,2019-09-11,Consumer,265
2717,Office Supplies,2019-09-11,Home Office,119
2718,Technology,2019-09-12,Consumer,4500
2719,Technology,2019-09-12,Corporate,671
2720,Office Supplies,2019-09-12,Consumer,454
2721,Office Supplies,2019-09-12,Home Office,65
2722,Office Supplies,2019-09-12,Corporate,35
2723,Furniture,2019-09-13,Corporate,1437
2724,Office Supplies,2019-09-13,Corporate,169
2725,Technology,2019-09-13,Home Office,160
2726,Furniture,2019-09-13,Home Office,72
2727,Office Supplies,2019-09-13,Consumer,37
2728,Technology,2019-09-13,Corporate,22
2729,Furniture,2019-09-14,Consumer,1149
2730,Office Supplies,2019-09-14,Consumer,773
2731,Technology,2019-09-14,Consumer,189
2732,Office Supplies,2019-09-15,Consumer,680
2733,Technology,2019-09-15,Consumer,442
2734,Office Supplies,2019-09-15,Home Office,25
2735,Furniture,2019-09-16,Corporate,1106
2736,Office Supplies,2019-09-16,Corporate,940
2737,Office Supplies,2019-09-16,Consumer,121
2738,Furniture,2019-09-17,Corporate,252
2739,Furniture,2019-09-17,Home Office,104
2740,Office Supplies,2019-09-17,Corporate,17
2741,Office Supplies,2019-09-17,Home Office,12
2742,Technology,2019-09-18,Corporate,532
2743,Office Supplies,2019-09-18,Consumer,507
2744,Technology,2019-09-18,Consumer,356
2745,Furniture,2019-09-18,Consumer,186
2746,Furniture,2019-09-18,Home Office,125
2747,Furniture,2019-09-18,Corporate,118
2748,Technology,2019-09-18,Home Office,90
2749,Office Supplies,2019-09-18,Corporate,57
2750,Office Supplies,2019-09-18,Home Office,12
2751,Furniture,2019-09-19,Corporate,2174
2752,Furniture,2019-09-19,Consumer,1240
2753,Office Supplies,2019-09-19,Consumer,859
2754,Office Supplies,2019-09-19,Corporate,380
2755,Technology,2019-09-19,Consumer,223
2756,Office Supplies,2019-09-20,Home Office,1642
2757,Furniture,2019-09-20,Home Office,1631
2758,Technology,2019-09-20,Consumer,272
2759,Office Supplies,2019-09-20,Consumer,223
2760,Office Supplies,2019-09-20,Corporate,9
2761,Office Supplies,2019-09-21,Corporate,485
2762,Office Supplies,2019-09-21,Consumer,424
2763,Furniture,2019-09-21,Home Office,170
2764,Furniture,2019-09-21,Corporate,98
2765,Office Supplies,2019-09-23,Home Office,205
2766,Technology,2019-09-23,Consumer,103
2767,Office Supplies,2019-09-23,Consumer,97
2768,Furniture,2019-09-23,Corporate,96
2769,Technology,2019-09-23,Corporate,64
2770,Office Supplies,2019-09-23,Corporate,41
2771,Furniture,2019-09-23,Home Office,14
2772,Furniture,2019-09-24,Corporate,653
2773,Furniture,2019-09-24,Consumer,365
2774,Office Supplies,2019-09-24,Consumer,116
2775,Office Supplies,2019-09-24,Corporate,54
2776,Office Supplies,2019-09-24,Home Office,33
2777,Furniture,2019-09-24,Home Office,27
2778,Office Supplies,2019-09-25,Corporate,839
2779,Furniture,2019-09-25,Corporate,651
2780,Office Supplies,2019-09-25,Home Office,501
2781,Furniture,2019-09-25,Consumer,295
2782,Furniture,2019-09-25,Home Office,20
2783,Office Supplies,2019-09-25,Consumer,14
2784,Furniture,2019-09-26,Consumer,815
2785,Furniture,2019-09-26,Corporate,771
2786,Office Supplies,2019-09-26,Consumer,689
2787,Technology,2019-09-26,Corporate,510
2788,Technology,2019-09-26,Consumer,467
2789,Office Supplies,2019-09-26,Corporate,92
2790,Furniture,2019-09-27,Corporate,845
2791,Furniture,2019-09-27,Consumer,815
2792,Technology,2019-09-27,Home Office,516
2793,Office Supplies,2019-09-27,Home Office,293
2794,Office Supplies,2019-09-27,Consumer,149
2795,Office Supplies,2019-09-27,Corporate,113
2796,Technology,2019-09-28,Consumer,1032
2797,Furniture,2019-09-28,Corporate,842
2798,Office Supplies,2019-09-28,Consumer,30
2799,Office Supplies,2019-09-28,Corporate,3
2800,Office Supplies,2019-09-29,Corporate,94
2801,Technology,2019-09-30,Corporate,790
2802,Technology,2019-09-30,Consumer,249
2803,Office Supplies,2019-09-30,Consumer,147
2804,Office Supplies,2019-09-30,Home Office,44
2805,Office Supplies,2019-09-30,Corporate,26
2806,Furniture,2019-10-01,Consumer,445
2807,Office Supplies,2019-10-01,Consumer,2
2808,Furniture,2019-10-02,Consumer,528
2809,Technology,2019-10-02,Consumer,158
2810,Office Supplies,2019-10-02,Consumer,59
2811,Technology,2019-10-03,Corporate,18900
2812,Office Supplies,2019-10-03,Corporate,826
2813,Office Supplies,2019-10-03,Consumer,56
2814,Furniture,2019-10-04,Home Office,842
2815,Furniture,2019-10-04,Consumer,629
2816,Office Supplies,2019-10-04,Home Office,102
2817,Furniture,2019-10-04,Corporate,41
2818,Office Supplies,2019-10-04,Consumer,15
2819,Technology,2019-10-05,Home Office,4752
2820,Furniture,2019-10-05,Consumer,259
2821,Office Supplies,2019-10-05,Home Office,158
2822,Office Supplies,2019-10-05,Consumer,59
2823,Technology,2019-10-05,Corporate,48
2824,Furniture,2019-10-05,Corporate,10
2825,Technology,2019-10-07,Home Office,710
2826,Office Supplies,2019-10-07,Consumer,29
2827,Office Supplies,2019-10-07,Home Office,28
2828,Technology,2019-10-08,Corporate,720
2829,Office Supplies,2019-10-08,Consumer,144
2830,Office Supplies,2019-10-08,Home Office,4
2831,Office Supplies,2019-10-09,Consumer,454
2832,Office Supplies,2019-10-09,Home Office,62
2833,Furniture,2019-10-09,Corporate,53
2834,Furniture,2019-10-10,Corporate,286
2835,Furniture,2019-10-10,Home Office,151
2836,Technology,2019-10-10,Corporate,26
2837,Office Supplies,2019-10-10,Corporate,17
2838,Office Supplies,2019-10-10,Home Office,2
2839,Furniture,2019-10-11,Corporate,188
2840,Office Supplies,2019-10-11,Corporate,24
2841,Office Supplies,2019-10-11,Consumer,18
2842,Furniture,2019-10-11,Consumer,15
2843,Technology,2019-10-11,Corporate,15
2844,Office Supplies,2019-10-12,Consumer,30
2845,Furniture,2019-10-14,Corporate,901
2846,Office Supplies,2019-10-14,Consumer,248
2847,Furniture,2019-10-14,Consumer,196
2848,Technology,2019-10-14,Consumer,179
2849,Office Supplies,2019-10-14,Corporate,172
2850,Technology,2019-10-15,Consumer,1422
2851,Technology,2019-10-15,Corporate,1205
2852,Office Supplies,2019-10-15,Consumer,158
2853,Office Supplies,2019-10-15,Corporate,119
2854,Furniture,2019-10-15,Consumer,89
2855,Office Supplies,2019-10-16,Home Office,1234
2856,Office Supplies,2019-10-16,Corporate,298
2857,Technology,2019-10-16,Home Office,6
2858,Furniture,2019-10-17,Corporate,128
2859,Office Supplies,2019-10-18,Home Office,2121
2860,Technology,2019-10-18,Home Office,400
2861,Office Supplies,2019-10-18,Consumer,332
2862,Furniture,2019-10-18,Home Office,133
2863,Furniture,2019-10-18,Consumer,114
2864,Furniture,2019-10-19,Consumer,317
2865,Furniture,2019-10-21,Corporate,379
2866,Technology,2019-10-21,Consumer,346
2867,Office Supplies,2019-10-21,Consumer,97
2868,Furniture,2019-10-21,Home Office,62
2869,Furniture,2019-10-21,Consumer,52
